# New Mexico 2025 Tax Rate Table (PIT-TRT pages T-1 to T-6): taxable income more than (exclusive), not over (inclusive), tax for Single, Married Filing Jointly (and Surviving Spouse), Married Filing Separately, Head of Household.
# Source: the Taxation and Revenue Department's '2025 PIT Packet_Final.pdf' (tax.newmexico.gov Forms & Publications, Personal Income Tax), extracted with pdftotext.
52100	52200	2042	1840	2150	1840
52200	52300	2047	1845	2155	1845
52300	52400	2051	1849	2160	1849
52400	52500	2056	1854	2165	1854
52500	52600	2061	1859	2169	1859
52600	52700	2066	1864	2174	1864
52700	52800	2070	1868	2179	1868
52800	52900	2075	1873	2184	1873
52900	53000	2080	1878	2189	1878
53000	53100	2084	1882	2194	1882
53100	53200	2089	1887	2199	1887
53200	53300	2094	1892	2204	1892
53300	53400	2098	1896	2209	1896
53400	53500	2103	1901	2214	1901
53500	53600	2108	1906	2218	1906
53600	53700	2113	1911	2223	1911
53700	53800	2117	1915	2228	1915
53800	53900	2122	1920	2233	1920
53900	54000	2127	1925	2238	1925
54000	54100	2131	1929	2243	1929
54100	54200	2136	1934	2248	1934
54200	54300	2141	1939	2253	1939
54300	54400	2145	1943	2258	1943
54400	54500	2150	1948	2263	1948
54500	54600	2155	1953	2267	1953
54600	54700	2160	1958	2272	1958
54700	54800	2164	1962	2277	1962
54800	54900	2169	1967	2282	1967
54900	55000	2174	1972	2287	1972
55000	55100	2178	1976	2292	1976
55100	55200	2183	1981	2297	1981
55200	55300	2188	1986	2302	1986
55300	55400	2192	1990	2307	1990
55400	55500	2197	1995	2312	1995
55500	55600	2202	2000	2316	2000
55600	55700	2207	2005	2321	2005
55700	55800	2211	2009	2326	2009
55800	55900	2216	2014	2331	2014
55900	56000	2221	2019	2336	2019
56000	56100	2225	2023	2341	2023
56100	56200	2230	2028	2346	2028
56200	56300	2235	2033	2351	2033
56300	56400	2239	2037	2356	2037
56400	56500	2244	2042	2361	2042
56500	56600	2249	2047	2365	2047
56600	56700	2254	2052	2370	2052
56700	56800	2258	2056	2375	2056
56800	56900	2263	2061	2380	2061
56900	57000	2268	2066	2385	2066
57000	57100	2272	2070	2390	2070
57100	57200	2277	2075	2395	2075
57200	57300	2282	2080	2400	2080
57300	57400	2286	2084	2405	2084
57400	57500	2291	2089	2410	2089
57500	57600	2296	2094	2414	2094
57600	57700	2301	2099	2419	2099
57700	57800	2305	2103	2424	2103
57800	57900	2310	2108	2429	2108
57900	58000	2315	2113	2434	2113
58000	58100	2319	2117	2439	2117
58100	58200	2324	2122	2444	2122
58200	58300	2329	2127	2449	2127
58300	58400	2333	2131	2454	2131
58400	58500	2338	2136	2459	2136
58500	58600	2343	2141	2463	2141
58600	58700	2348	2146	2468	2146
58700	58800	2352	2150	2473	2150
58800	58900	2357	2155	2478	2155
58900	59000	2362	2160	2483	2160
59000	59100	2366	2164	2488	2164
59100	59200	2371	2169	2493	2169
59200	59300	2376	2174	2498	2174
59300	59400	2380	2178	2503	2178
59400	59500	2385	2183	2508	2183
59500	59600	2390	2188	2512	2188
59600	59700	2395	2193	2517	2193
59700	59800	2399	2197	2522	2197
59800	59900	2404	2202	2527	2202
59900	60000	2409	2207	2532	2207
60000	60100	2413	2211	2537	2211
60100	60200	2418	2216	2542	2216
60200	60300	2423	2221	2547	2221
60300	60400	2427	2225	2552	2225
60400	60500	2432	2230	2557	2230
60500	60600	2437	2235	2561	2235
60600	60700	2442	2240	2566	2240
60700	60800	2446	2244	2571	2244
60800	60900	2451	2249	2576	2249
60900	61000	2456	2254	2581	2254
61000	61100	2460	2258	2586	2258
61100	61200	2465	2263	2591	2263
61200	61300	2470	2268	2596	2268
61300	61400	2474	2272	2601	2272
61400	61500	2479	2277	2606	2277
61500	61600	2484	2282	2610	2282
61600	61700	2489	2287	2615	2287
61700	61800	2493	2291	2620	2291
61800	61900	2498	2296	2625	2296
61900	62000	2503	2301	2630	2301
62000	62100	2507	2305	2635	2305
62100	62200	2512	2310	2640	2310
62200	62300	2517	2315	2645	2315
62300	62400	2521	2319	2650	2319
62400	62500	2526	2324	2655	2324
62500	62600	2531	2329	2659	2329
62600	62700	2536	2334	2664	2334
62700	62800	2540	2338	2669	2338
62800	62900	2545	2343	2674	2343
62900	63000	2550	2348	2679	2348
63000	63100	2554	2352	2684	2352
63100	63200	2559	2357	2689	2357
63200	63300	2564	2362	2694	2362
63300	63400	2568	2366	2699	2366
63400	63500	2573	2371	2704	2371
63500	63600	2578	2376	2708	2376
63600	63700	2583	2381	2713	2381
63700	63800	2587	2385	2718	2385
63800	63900	2592	2390	2723	2390
63900	64000	2597	2395	2728	2395
64000	64100	2601	2399	2733	2399
64100	64200	2606	2404	2738	2404
64200	64300	2611	2409	2743	2409
64300	64400	2615	2413	2748	2413
64400	64500	2620	2418	2753	2418
64500	64600	2625	2423	2757	2423
64600	64700	2630	2428	2762	2428
64700	64800	2634	2432	2767	2432
64800	64900	2639	2437	2772	2437
64900	65000	2644	2442	2777	2442
65000	65100	2648	2446	2782	2446
65100	65200	2653	2451	2787	2451
65200	65300	2658	2456	2792	2456
65300	65400	2662	2460	2797	2460
65400	65500	2667	2465	2802	2465
65500	65600	2672	2470	2806	2470
65600	65700	2677	2475	2811	2475
65700	65800	2681	2479	2816	2479
65800	65900	2686	2484	2821	2484
65900	66000	2691	2489	2826	2489
66000	66100	2695	2493	2831	2493
66100	66200	2700	2498	2836	2498
66200	66300	2705	2503	2841	2503
66300	66400	2709	2507	2846	2507
66400	66500	2714	2512	2851	2512
66500	66600	2719	2517	2855	2517
66600	66700	2724	2522	2860	2522
66700	66800	2729	2526	2865	2526
66800	66900	2734	2531	2870	2531
66900	67000	2739	2536	2875	2536
67000	67100	2743	2540	2880	2540
67100	67200	2748	2545	2885	2545
67200	67300	2753	2550	2890	2550
67300	67400	2758	2554	2895	2554
67400	67500	2763	2559	2900	2559
67500	67600	2768	2564	2904	2564
67600	67700	2773	2569	2909	2569
67700	67800	2778	2573	2914	2573
67800	67900	2783	2578	2919	2578
67900	68000	2788	2583	2924	2583
68000	68100	2792	2587	2929	2587
68100	68200	2797	2592	2934	2592
68200	68300	2802	2597	2939	2597
68300	68400	2807	2601	2944	2601
68400	68500	2812	2606	2949	2606
68500	68600	2817	2611	2953	2611
68600	68700	2822	2616	2958	2616
68700	68800	2827	2620	2963	2620
68800	68900	2832	2625	2968	2625
68900	69000	2837	2630	2973	2630
69000	69100	2841	2634	2978	2634
69100	69200	2846	2639	2983	2639
69200	69300	2851	2644	2988	2644
69300	69400	2856	2648	2993	2648
69400	69500	2861	2653	2998	2653
69500	69600	2866	2658	3002	2658
69600	69700	2871	2663	3007	2663
69700	69800	2876	2667	3012	2667
69800	69900	2881	2672	3017	2672
69900	70000	2886	2677	3022	2677
70000	70100	2890	2681	3027	2681
70100	70200	2895	2686	3032	2686
70200	70300	2900	2691	3037	2691
70300	70400	2905	2695	3042	2695
70400	70500	2910	2700	3047	2700
70500	70600	2915	2705	3051	2705
70600	70700	2920	2710	3056	2710
70700	70800	2925	2714	3061	2714
70800	70900	2930	2719	3066	2719
70900	71000	2935	2724	3071	2724
71000	71100	2939	2728	3076	2728
71100	71200	2944	2733	3081	2733
71200	71300	2949	2738	3086	2738
71300	71400	2954	2742	3091	2742
71400	71500	2959	2747	3096	2747
71500	71600	2964	2752	3100	2752
71600	71700	2969	2757	3105	2757
71700	71800	2974	2761	3110	2761
71800	71900	2979	2766	3115	2766
71900	72000	2984	2771	3120	2771
72000	72100	2988	2775	3125	2775
72100	72200	2993	2780	3130	2780
72200	72300	2998	2785	3135	2785
72300	72400	3003	2789	3140	2789
72400	72500	3008	2794	3145	2794
72500	72600	3013	2799	3149	2799
72600	72700	3018	2804	3154	2804
72700	72800	3023	2808	3159	2808
72800	72900	3028	2813	3164	2813
72900	73000	3033	2818	3169	2818
73000	73100	3037	2822	3174	2822
73100	73200	3042	2827	3179	2827
73200	73300	3047	2832	3184	2832
73300	73400	3052	2836	3189	2836
73400	73500	3057	2841	3194	2841
73500	73600	3062	2846	3198	2846
73600	73700	3067	2851	3203	2851
73700	73800	3072	2855	3208	2855
73800	73900	3077	2860	3213	2860
73900	74000	3082	2865	3218	2865
74000	74100	3086	2869	3223	2869
74100	74200	3091	2874	3228	2874
74200	74300	3096	2879	3233	2879
74300	74400	3101	2883	3238	2883
74400	74500	3106	2888	3243	2888
74500	74600	3111	2893	3247	2893
74600	74700	3116	2898	3252	2898
74700	74800	3121	2902	3257	2902
74800	74900	3126	2907	3262	2907
74900	75000	3131	2912	3267	2912
75000	75100	3135	2916	3272	2916
75100	75200	3140	2921	3277	2921
75200	75300	3145	2926	3282	2926
75300	75400	3150	2930	3287	2930
75400	75500	3155	2935	3292	2935
75500	75600	3160	2940	3296	2940
75600	75700	3165	2945	3301	2945
75700	75800	3170	2949	3306	2949
75800	75900	3175	2954	3311	2954
75900	76000	3180	2959	3316	2959
76000	76100	3184	2963	3321	2963
76100	76200	3189	2968	3326	2968
76200	76300	3194	2973	3331	2973
76300	76400	3199	2977	3336	2977
76400	76500	3204	2982	3341	2982
76500	76600	3209	2987	3345	2987
76600	76700	3214	2992	3350	2992
76700	76800	3219	2996	3355	2996
76800	76900	3224	3001	3360	3001
76900	77000	3229	3006	3365	3006
77000	77100	3233	3010	3370	3010
77100	77200	3238	3015	3375	3015
77200	77300	3243	3020	3380	3020
77300	77400	3248	3024	3385	3024
77400	77500	3253	3029	3390	3029
77500	77600	3258	3034	3394	3034
77600	77700	3263	3039	3399	3039
77700	77800	3268	3043	3404	3043
77800	77900	3273	3048	3409	3048
77900	78000	3278	3053	3414	3053
78000	78100	3282	3057	3419	3057
78100	78200	3287	3062	3424	3062
78200	78300	3292	3067	3429	3067
78300	78400	3297	3071	3434	3071
78400	78500	3302	3076	3439	3076
78500	78600	3307	3081	3443	3081
78600	78700	3312	3086	3448	3086
78700	78800	3317	3090	3453	3090
78800	78900	3322	3095	3458	3095
78900	79000	3327	3100	3463	3100
79000	79100	3331	3104	3468	3104
79100	79200	3336	3109	3473	3109
79200	79300	3341	3114	3478	3114
79300	79400	3346	3118	3483	3118
79400	79500	3351	3123	3488	3123
79500	79600	3356	3128	3492	3128
79600	79700	3361	3133	3497	3133
79700	79800	3366	3137	3502	3137
